player_id,player_name,positions,assist_tackles,completions,fg_0_19,fg_20_29,fg_30_39,fg_40_49,fg_50plus,fg_att_game,fumble_rec_yards,fumbles_forced,fumbles_lost_game,fumbles_opp_rec,fumbles_own_rec,int_avg,int_long,int_tds,int_yards,interceptions_lost,interceptions_made,pass_attempts,passing_tds,passing_yards,pr_fc,punt_avg,punt_long,punt_tb,punt_yards,punts,punts_blocked,punts_in20,receiving_tds,receiving_yards,receptions,rush_attempts,rushing_tds,rushing_yards,solo_tackles,targets,xp_att_game
alonzo-moore,Alonzo Moore,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,18.0,1.0,1.0,0.0,6.0,,2.0,
arthur-miley,Arthur Miley,DB/DL,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,1.0,,
austin-larkin,Austin Larkin,DB,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,2.0,,
beniquez-brown,Beniquez Brown,DB/LB,2.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,7.0,,
bradley-sylve,Bradley Sylve,DB/CB,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,1.0,,
brandon-ross,Brandon Ross,RB,,,,,,,,,0.0,1.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,0.0,2.0,1.0,9.0,0.0,64.0,,1.0,
cameron-clear,Cameron Clear,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,15.0,2.0,,,,,3.0,
casey-sayles,Casey Sayles,DT/DB,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,2.0,,
chase-dutra,Chase Dutra,DB,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,1.0,,
colton-schmidt,Colton Schmidt,DB,,,,,,,,,,,,,,,,,,,,,,,,48.5,59.0,1.0,291.0,6.0,0.0,4.0,,,,,,,,,
danny-ezechukwu,Danny Ezechukwu,DB,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,1.0,,
