player_id,player_name,positions,match_loss,match_played,match_win,team_points_against,team_points_for
fabienne-rieder,Fabienne Rieder,,0.0,1.0,1.0,5.0,6.0
jiayi-jiang,Jiayi Jiang,,1.0,1.0,0.0,6.0,5.0
rui-wang,Rui Wang,,1.0,1.0,0.0,6.0,5.0
selina-gafner,Selina Gafner,,0.0,1.0,1.0,5.0,6.0
selina-rychiger,Selina Rychiger,,0.0,1.0,1.0,5.0,6.0
tingyu-su,Tingyu Su,,1.0,1.0,0.0,6.0,5.0
xenia-schwaller,Xenia Schwaller,,0.0,1.0,1.0,5.0,6.0
yu-han,Yu Han,,1.0,1.0,0.0,6.0,5.0
ziqi-dong,Ziqi Dong,,1.0,1.0,0.0,6.0,5.0
