game_id,date,season,week,league,away,home,assists,blocks,catches,completions,drops,goals,hockeyAssists,hucksCompleted,pulls,throwAttempts,throwaways,yardsReceived,yardsThrown
SYNTHETIC_AUDL_W1_SHRED,,,1,AUDL,,,8.0,0.0,,,0.0,2.0,,,,,1.0,238.0,312.0
SYNTHETIC_AUDL_W2_SHRED,,,2,AUDL,,,8.0,0.0,,,0.0,3.0,,,,,1.0,276.0,319.0
SYNTHETIC_AUDL_W3_SHRED,,,3,AUDL,,,3.0,0.0,,,1.0,0.0,,,,,3.0,99.0,120.0
2022-06-24-SD-SLC,2022-06-24,2022,5,,SD,SLC,5.0,0.0,,,0.0,2.0,,,,,2.0,248.0,233.0
2022-07-08-SLC-SEA,2022-07-08,2022,7,,SLC,SEA,11.0,0.0,,,0.0,3.0,,,,,3.0,390.0,201.0
2022-07-09-SLC-POR,2022-07-09,2022,7,,SLC,POR,7.0,0.0,,,2.0,2.0,,,,,2.0,278.0,207.0
2022-07-16-SLC-OAK,2022-07-16,2022,8,,SLC,OAK,5.0,0.0,,,0.0,1.0,,,,,2.0,136.0,263.0
2022-07-22-LA-SLC,2022-07-22,2022,9,,LA,SLC,5.0,0.0,,,0.0,2.0,,,,,2.0,226.0,222.0
2022-07-29-POR-SLC,2022-07-29,2022,10,,POR,SLC,4.0,0.0,,,0.0,4.0,,,,,0.0,195.0,142.0
2023-04-28-SEA-SLC,2023-04-28,2023,1,,SEA,SLC,5.0,1.0,22.0,19.0,,2.0,1.0,,,20.0,1.0,237.0,120.0
2023-05-05-SLC-POR,2023-05-05,2023,2,,SLC,POR,2.0,,19.0,15.0,,2.0,2.0,,,17.0,1.0,266.0,135.0
2023-05-06-SLC-SEA,2023-05-06,2023,2,,SLC,SEA,,1.0,,,,,,,,,,,
2023-05-13-SLC-OAK,2023-05-13,2023,3,,SLC,OAK,2.0,2.0,38.0,33.0,,5.0,4.0,1.0,,36.0,3.0,297.0,268.0
2023-05-19-LA-SLC,2023-05-19,2023,4,,LA,SLC,2.0,,20.0,14.0,,5.0,,,,14.0,,280.0,45.0
2023-06-03-OAK-SLC,2023-06-03,2023,6,,OAK,SLC,5.0,,32.0,29.0,,5.0,1.0,1.0,,31.0,1.0,208.0,164.0
2023-06-09-SLC-COL,2023-06-09,2023,7,,SLC,COL,3.0,2.0,19.0,15.0,,3.0,,1.0,,17.0,2.0,244.0,52.0
2023-06-16-COL-SLC,2023-06-16,2023,8,,COL,SLC,3.0,1.0,24.0,21.0,,3.0,4.0,,1.0,21.0,,253.0,178.0
2023-06-30-SLC-LA,2023-06-30,2023,10,,SLC,LA,2.0,,23.0,21.0,,3.0,1.0,,,22.0,1.0,237.0,56.0
2023-07-07-POR-SLC,2023-07-07,2023,11,,POR,SLC,7.0,,20.0,22.0,,4.0,2.0,,,23.0,1.0,250.0,123.0
2023-07-15-NY-SLC,2023-07-15,2023,12,,NY,SLC,2.0,,15.0,12.0,,2.0,2.0,,,13.0,1.0,178.0,81.0
2024-04-27-DC-SLC,2024-04-27,2024,1,,DC,SLC,4.0,1.0,,,0.0,2.0,,,,,0.0,185.0,195.0
2024-05-03-SLC-SD,2024-05-03,2024,2,,SLC,SD,1.0,0.0,,,0.0,1.0,,,,,0.0,29.0,161.0
2024-05-04-SLC-LA,2024-05-04,2024,2,,SLC,LA,0.0,0.0,,,0.0,1.0,,,,,1.0,91.0,22.0
2024-05-17-SLC-OAK,2024-05-17,2024,4,,SLC,OAK,4.0,0.0,,,0.0,1.0,,,,,0.0,263.0,215.0
2024-05-18-SLC-COL,2024-05-18,2024,4,,SLC,COL,2.0,0.0,,,0.0,1.0,,,,,0.0,49.0,101.0
2024-05-25-SD-SLC,2024-05-25,2024,5,,SD,SLC,1.0,0.0,,,0.0,2.0,,,,,1.0,147.0,160.0
2024-06-08-COL-SLC,2024-06-08,2024,7,,COL,SLC,2.0,0.0,,,0.0,0.0,,,,,0.0,25.0,249.0
2024-06-21-LA-SLC,2024-06-21,2024,9,,LA,SLC,0.0,0.0,,,0.0,0.0,,,,,0.0,0.0,0.0
2024-06-29-SLC-NY,2024-06-29,2024,10,,SLC,NY,1.0,0.0,,,0.0,1.0,,,,,2.0,44.0,65.0
2024-07-05-POR-SLC,2024-07-05,2024,11,,POR,SLC,4.0,0.0,,,1.0,1.0,,,,,0.0,116.0,14.0
2024-07-13-SLC-POR,2024-07-13,2024,12,,SLC,POR,2.0,1.0,,,1.0,0.0,,,,,1.0,158.0,123.0
2024-07-19-SEA-SLC,2024-07-19,2024,13,,SEA,SLC,3.0,0.0,,,0.0,0.0,,,,,2.0,187.0,185.0
2025-04-26-SLC-ATL,2025-04-26,2025,1,,SLC,ATL,1.0,0.0,,,0.0,2.0,,,,,0.0,25.0,52.0
2025-05-03-LV-SLC,2025-05-03,2025,2,,LV,SLC,4.0,0.0,,,0.0,1.0,,,,,0.0,186.0,170.0
2025-05-23-SEA-SLC,2025-05-23,2025,5,,SEA,SLC,3.0,1.0,,,0.0,3.0,,,,,1.0,216.0,229.0
2025-05-30-SLC-SEA,2025-05-30,2025,6,,SLC,SEA,4.0,0.0,,,0.0,3.0,,,,,1.0,191.0,178.0
2025-05-31-SLC-ORE,2025-05-31,2025,6,,SLC,ORE,2.0,1.0,,,1.0,0.0,,,,,1.0,128.0,152.0
2025-06-06-SLC-OAK,2025-06-06,2025,7,,SLC,OAK,2.0,0.0,,,0.0,1.0,,,,,0.0,67.0,245.0
2025-06-13-ORE-SLC,2025-06-13,2025,8,,ORE,SLC,5.0,0.0,,,0.0,3.0,,,,,2.0,357.0,276.0
2025-06-27-OAK-SLC,2025-06-27,2025,10,,OAK,SLC,4.0,1.0,,,0.0,0.0,,,,,1.0,249.0,300.0
2025-07-04-SLC-COL,2025-07-04,2025,11,,SLC,COL,3.0,0.0,,,0.0,2.0,,,,,0.0,143.0,224.0
2025-07-05-SLC-LV,2025-07-05,2025,11,,SLC,LV,2.0,0.0,,,1.0,0.0,,,,,0.0,104.0,198.0
2025-07-11-COL-SLC,2025-07-11,2025,12,,COL,SLC,5.0,0.0,,,0.0,1.0,,,,,2.0,156.0,169.0
2025-07-18-MIN-SLC,2025-07-18,2025,13,,MIN,SLC,4.0,0.0,,,0.0,1.0,,,,,1.0,40.0,140.0
2026-05-01-ORE-SLC,2026-05-01,2026,2,,ORE,SLC,4.0,0.0,,,0.0,2.0,,,,,1.0,190.0,199.0
