game_id,date,season,week,league,away,home,assists,blocks,catches,completions,drops,goals,hockeyAssists,throwAttempts,throwaways,yardsReceived,yardsThrown
SYNTHETIC_AUDL_W1_ROYAL,,,1,AUDL,,,1.0,0.0,,,0.0,0.0,,,0.0,19.0,4.0
SYNTHETIC_AUDL_W2_ROYAL,,,2,AUDL,,,0.0,0.0,,,0.0,0.0,,,1.0,11.0,0.0
SYNTHETIC_AUDL_W3_ROYAL,,,3,AUDL,,,0.0,1.0,,,0.0,0.0,,,0.0,0.0,-3.0
2022-07-01-MTL-NY,2022-07-01,2022,6,,MTL,NY,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0
2022-07-02-MTL-BOS,2022-07-02,2022,6,,MTL,BOS,1.0,0.0,,,0.0,1.0,,,2.0,114.0,46.0
2022-07-07-OTT-MTL,2022-07-07,2022,7,,OTT,MTL,0.0,2.0,,,0.0,0.0,,,0.0,0.0,-1.0
2022-07-15-DC-MTL,2022-07-15,2022,8,,DC,MTL,1.0,0.0,,,0.0,0.0,,,0.0,41.0,33.0
2023-05-13-MTL-TOR,2023-05-13,2023,3,,MTL,TOR,,2.0,11.0,11.0,,1.0,,11.0,,106.0,17.0
2023-05-20-BOS-MTL,2023-05-20,2023,4,,BOS,MTL,,1.0,3.0,1.0,,1.0,,2.0,1.0,-3.0,-8.0
2023-06-03-NY-MTL,2023-06-03,2023,6,,NY,MTL,,3.0,6.0,8.0,,,,8.0,,42.0,21.0
2023-06-11-BOS-MTL,2023-06-11,2023,7,,BOS,MTL,,,2.0,2.0,,,,3.0,1.0,18.0,-24.0
2023-06-16-MTL-DC,2023-06-16,2023,8,,MTL,DC,,1.0,9.0,7.0,,,,8.0,,41.0,35.0
2023-06-17-MTL-PHI,2023-06-17,2023,8,,MTL,PHI,1.0,,,,,1.0,1.0,,1.0,,
2023-06-23-DC-MTL,2023-06-23,2023,9,,DC,MTL,1.0,1.0,3.0,3.0,,,1.0,4.0,1.0,9.0,28.0
2023-07-02-PHI-MTL,2023-07-02,2023,10,,PHI,MTL,1.0,2.0,3.0,4.0,,,,5.0,1.0,-4.0,8.0
2023-07-21-MTL-BOS,2023-07-21,2023,13,,MTL,BOS,,,1.0,1.0,,,1.0,1.0,,12.0,-14.0
2024-04-26-MTL-BOS,2024-04-26,2024,1,,MTL,BOS,1.0,0.0,,,0.0,2.0,,,1.0,120.0,64.0
2024-04-27-MTL-NY,2024-04-27,2024,1,,MTL,NY,0.0,0.0,,,0.0,2.0,,,3.0,67.0,31.0
2024-05-11-MTL-TOR,2024-05-11,2024,3,,MTL,TOR,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0
2024-05-18-NY-MTL,2024-05-18,2024,4,,NY,MTL,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0
2024-06-08-TOR-MTL,2024-06-08,2024,7,,TOR,MTL,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0
2024-06-16-DC-MTL,2024-06-16,2024,8,,DC,MTL,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0
2024-06-21-MTL-PHI,2024-06-21,2024,9,,MTL,PHI,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0
2024-06-22-MTL-DC,2024-06-22,2024,9,,MTL,DC,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0
2024-06-30-PHI-MTL,2024-06-30,2024,10,,PHI,MTL,0.0,1.0,,,0.0,0.0,,,0.0,0.0,9.0
2024-07-06-BOS-MTL,2024-07-06,2024,11,,BOS,MTL,0.0,1.0,,,0.0,1.0,,,1.0,24.0,32.0
2024-07-19-MTL-TOR,2024-07-19,2024,13,,MTL,TOR,0.0,0.0,,,0.0,3.0,,,0.0,77.0,-9.0
2024-07-21-BOS-MTL,2024-07-21,2024,13,,BOS,MTL,0.0,1.0,,,0.0,0.0,,,0.0,28.0,-9.0
2025-04-26-MTL-BOS,2025-04-26,2025,1,,MTL,BOS,0.0,1.0,,,0.0,1.0,,,0.0,32.0,-14.0
2025-05-09-MTL-NY,2025-05-09,2025,3,,MTL,NY,1.0,1.0,,,0.0,1.0,,,1.0,40.0,88.0
2025-05-10-MTL-BOS,2025-05-10,2025,3,,MTL,BOS,0.0,0.0,,,0.0,1.0,,,0.0,53.0,99.0
2025-05-17-NY-MTL,2025-05-17,2025,4,,NY,MTL,1.0,1.0,,,0.0,1.0,,,0.0,18.0,21.0
2025-05-31-DC-MTL,2025-05-31,2025,6,,DC,MTL,0.0,0.0,,,0.0,0.0,,,1.0,15.0,51.0
2025-06-06-PHI-MTL,2025-06-06,2025,7,,PHI,MTL,3.0,1.0,,,0.0,2.0,,,1.0,69.0,103.0
2025-06-07-MTL-TOR,2025-06-07,2025,7,,MTL,TOR,0.0,0.0,,,0.0,0.0,,,0.0,24.0,17.0
2025-06-14-BOS-MTL,2025-06-14,2025,8,,BOS,MTL,1.0,0.0,,,0.0,1.0,,,0.0,-6.0,30.0
2025-06-27-MTL-DC,2025-06-27,2025,10,,MTL,DC,0.0,0.0,,,0.0,0.0,,,1.0,56.0,7.0
2025-06-28-MTL-PHI,2025-06-28,2025,10,,MTL,PHI,1.0,2.0,,,0.0,0.0,,,0.0,59.0,72.0
2025-07-04-TOR-MTL,2025-07-04,2025,11,,TOR,MTL,0.0,0.0,,,0.0,2.0,,,2.0,36.0,7.0
2025-07-19-TOR-MTL,2025-07-19,2025,13,,TOR,MTL,1.0,1.0,,,0.0,0.0,,,1.0,57.0,51.0
2026-05-02-MTL-BOS,2026-05-02,2026,2,,MTL,BOS,0.0,0.0,,,0.0,1.0,,,0.0,38.0,52.0
