game_id,date,season,week,league,away,home,assists,blocks,drops,goals,throwaways,yardsReceived,yardsThrown
2024-05-04-CHI-DET,2024-05-04,2024,2,,CHI,DET,0.0,0.0,1.0,0.0,2.0,51.0,161.0
2024-05-11-DET-IND,2024-05-11,2024,3,,DET,IND,0.0,2.0,0.0,0.0,1.0,10.0,216.0
2024-05-18-MAD-DET,2024-05-18,2024,4,,MAD,DET,0.0,0.0,0.0,0.0,2.0,21.0,29.0
2024-05-24-DET-PIT,2024-05-24,2024,5,,DET,PIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-02-DET-MAD,2024-06-02,2024,6,,DET,MAD,0.0,0.0,0.0,0.0,0.0,1.0,12.0
2024-06-08-MAD-DET,2024-06-08,2024,7,,MAD,DET,3.0,0.0,0.0,0.0,1.0,28.0,88.0
2024-06-15-DET-IND,2024-06-15,2024,8,,DET,IND,4.0,0.0,0.0,0.0,3.0,83.0,274.0
2024-06-22-PIT-DET,2024-06-22,2024,9,,PIT,DET,0.0,0.0,0.0,0.0,0.0,-13.0,160.0
2024-06-29-MIN-DET,2024-06-29,2024,10,,MIN,DET,1.0,1.0,0.0,1.0,1.0,42.0,160.0
2024-07-13-IND-DET,2024-07-13,2024,12,,IND,DET,2.0,0.0,0.0,1.0,1.0,139.0,155.0
2024-07-20-DET-MIN,2024-07-20,2024,13,,DET,MIN,0.0,0.0,0.0,0.0,0.0,46.0,154.0
2024-07-21-DET-CHI,2024-07-21,2024,13,,DET,CHI,2.0,2.0,0.0,0.0,3.0,29.0,251.0
