game_id,date,season,week,league,away,home,assists,blocks,catches,completions,drops,goals,hockeyAssists,throwAttempts,throwaways,yardsReceived,yardsThrown
SYNTHETIC_AUDL_W1_BREEZE,,,1,AUDL,,,0.0,2.0,,,0.0,1.0,,,0.0,13.0,0.0
SYNTHETIC_AUDL_W2_BREEZE,,,2,AUDL,,,0.0,1.0,,,0.0,2.0,,,0.0,93.0,7.0
SYNTHETIC_AUDL_W3_BREEZE,,,3,AUDL,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0
2022-06-18-TOR-DC,2022-06-18,2022,4,,TOR,DC,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0
2022-07-02-DC-PHI,2022-07-02,2022,6,,DC,PHI,0.0,1.0,,,0.0,1.0,,,1.0,108.0,4.0
2022-07-08-PHI-DC,2022-07-08,2022,7,,PHI,DC,0.0,0.0,,,0.0,0.0,,,0.0,28.0,2.0
2022-07-15-DC-MTL,2022-07-15,2022,8,,DC,MTL,1.0,2.0,,,0.0,3.0,,,1.0,162.0,5.0
2022-07-16-DC-OTT,2022-07-16,2022,8,,DC,OTT,0.0,2.0,,,0.0,2.0,,,0.0,83.0,-9.0
2022-07-23-DC-BOS,2022-07-23,2022,9,,DC,BOS,0.0,0.0,,,0.0,1.0,,,1.0,65.0,6.0
2022-07-29-OTT-DC,2022-07-29,2022,10,,OTT,DC,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0
2023-04-29-DC-CAR,2023-04-29,2023,1,,DC,CAR,,1.0,2.0,1.0,,1.0,,1.0,,20.0,4.0
2023-05-07-PHI-DC,2023-05-07,2023,2,,PHI,DC,,,4.0,,1.0,4.0,,,,52.0,
2023-05-20-DC-TOR,2023-05-20,2023,4,,DC,TOR,1.0,1.0,4.0,4.0,,,,4.0,,75.0,22.0
2023-06-02-CAR-DC,2023-06-02,2023,6,,CAR,DC,,,2.0,1.0,,1.0,1.0,1.0,,22.0,2.0
2023-06-16-MTL-DC,2023-06-16,2023,8,,MTL,DC,1.0,,7.0,5.0,,1.0,,6.0,1.0,111.0,19.0
2023-06-23-DC-MTL,2023-06-23,2023,9,,DC,MTL,,,2.0,1.0,1.0,1.0,,1.0,,37.0,5.0
2023-06-30-DC-NY,2023-06-30,2023,10,,DC,NY,,1.0,5.0,4.0,,2.0,1.0,4.0,,103.0,13.0
2023-07-08-BOS-DC,2023-07-08,2023,11,,BOS,DC,,2.0,7.0,4.0,,3.0,,4.0,,118.0,-26.0
2023-07-15-DC-PHI,2023-07-15,2023,12,,DC,PHI,,1.0,3.0,2.0,,1.0,1.0,2.0,,102.0,3.0
2023-07-21-TOR-DC,2023-07-21,2023,13,,TOR,DC,2.0,1.0,6.0,4.0,,2.0,,4.0,,170.0,10.0
2025-04-26-PHI-DC,2025-04-26,2025,1,,PHI,DC,0.0,0.0,,,0.0,0.0,,,1.0,20.0,0.0
2025-05-03-TOR-DC,2025-05-03,2025,2,,TOR,DC,0.0,1.0,,,0.0,1.0,,,0.0,75.0,8.0
2025-05-10-DC-CAR,2025-05-10,2025,3,,DC,CAR,1.0,1.0,,,0.0,0.0,,,2.0,45.0,19.0
2025-05-18-BOS-DC,2025-05-18,2025,4,,BOS,DC,0.0,0.0,,,0.0,0.0,,,1.0,26.0,-8.0
2025-05-30-DC-TOR,2025-05-30,2025,6,,DC,TOR,0.0,0.0,,,0.0,2.0,,,0.0,36.0,6.0
2025-05-31-DC-MTL,2025-05-31,2025,6,,DC,MTL,0.0,1.0,,,0.0,0.0,,,0.0,0.0,0.0
2025-06-06-NY-DC,2025-06-06,2025,7,,NY,DC,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0
2025-06-14-DC-NY,2025-06-14,2025,8,,DC,NY,0.0,0.0,,,0.0,0.0,,,0.0,85.0,-12.0
2025-06-27-MTL-DC,2025-06-27,2025,10,,MTL,DC,0.0,1.0,,,1.0,0.0,,,0.0,20.0,3.0
2025-07-06-DC-BOS,2025-07-06,2025,11,,DC,BOS,0.0,1.0,,,0.0,1.0,,,0.0,64.0,0.0
2025-07-12-BOS-DC,2025-07-12,2025,12,,BOS,DC,0.0,1.0,,,0.0,0.0,,,0.0,44.0,-14.0
2025-07-19-DC-PHI,2025-07-19,2025,13,,DC,PHI,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0
