game_id,date,season,week,league,away,home,assists,blocks,catches,completions,drops,goals,hockeyAssists,hucksCompleted,pulls,throwAttempts,throwaways,yardsReceived,yardsThrown
SYNTHETIC_AUDL_W2_RADICALS,,,2,AUDL,,,0.0,0.0,,,0.0,0.0,,,,,0.0,0.0,0.0
SYNTHETIC_AUDL_W3_RADICALS,,,3,AUDL,,,0.0,0.0,,,0.0,0.0,,,,,0.0,0.0,0.0
2022-06-18-ATX-MAD,2022-06-18,2022,4,,ATX,MAD,0.0,0.0,,,0.0,0.0,,,,,0.0,0.0,0.0
2022-06-25-MAD-MIN,2022-06-25,2022,5,,MAD,MIN,0.0,1.0,,,2.0,1.0,,,,,3.0,125.0,66.0
2022-07-10-MIN-MAD,2022-07-10,2022,7,,MIN,MAD,0.0,1.0,,,0.0,1.0,,,,,2.0,115.0,83.0
2022-07-15-IND-MAD,2022-07-15,2022,8,,IND,MAD,1.0,0.0,,,0.0,0.0,,,,,1.0,126.0,162.0
2022-07-16-MAD-DET,2022-07-16,2022,8,,MAD,DET,2.0,0.0,,,0.0,0.0,,,,,2.0,181.0,70.0
2022-07-29-CHI-MAD,2022-07-29,2022,10,,CHI,MAD,1.0,1.0,,,0.0,3.0,,,,,1.0,175.0,174.0
2023-04-29-MAD-PIT,2023-04-29,2023,1,,MAD,PIT,3.0,1.0,22.0,21.0,,1.0,2.0,1.0,1.0,22.0,1.0,219.0,100.0
2023-05-20-MAD-IND,2023-05-20,2023,4,,MAD,IND,2.0,,16.0,14.0,,1.0,2.0,,,16.0,2.0,117.0,103.0
2023-05-27-CHI-MAD,2023-05-27,2023,5,,CHI,MAD,2.0,1.0,21.0,22.0,,,3.0,3.0,,23.0,1.0,97.0,282.0
2023-06-04-PIT-MAD,2023-06-04,2023,6,,PIT,MAD,2.0,,12.0,11.0,,,1.0,,10.0,14.0,3.0,58.0,41.0
2023-06-10-MAD-MIN,2023-06-10,2023,7,,MAD,MIN,2.0,1.0,18.0,18.0,1.0,,3.0,3.0,6.0,24.0,5.0,122.0,236.0
2023-06-17-MIN-MAD,2023-06-17,2023,8,,MIN,MAD,2.0,2.0,18.0,18.0,,1.0,1.0,1.0,8.0,21.0,3.0,162.0,164.0
2023-06-23-IND-MAD,2023-06-23,2023,9,,IND,MAD,,1.0,6.0,6.0,,,,,13.0,6.0,,-3.0,27.0
2023-07-07-MIN-MAD,2023-07-07,2023,11,,MIN,MAD,,5.0,12.0,12.0,0.0,,,,0.0,16.0,4.0,97.0,97.0
2023-07-08-MAD-DET,2023-07-08,2023,11,,MAD,DET,1.0,,,,,1.0,3.0,,,,,,
2023-07-21-MAD-CHI,2023-07-21,2023,13,,MAD,CHI,1.0,,14.0,14.0,,,4.0,2.0,17.0,14.0,,104.0,175.0
2023-07-22-DET-MAD,2023-07-22,2023,13,,DET,MAD,,0.0,,,,0.0,,,,,0.0,,
2025-04-26-MAD-MIN,2025-04-26,2025,1,,MAD,MIN,1.0,0.0,,,0.0,0.0,,,,,3.0,2.0,143.0
2025-05-02-MAD-HTX,2025-05-02,2025,2,,MAD,HTX,0.0,0.0,,,0.0,0.0,,,,,1.0,65.0,80.0
2025-05-03-MAD-ATX,2025-05-03,2025,2,,MAD,ATX,3.0,1.0,,,0.0,2.0,,,,,1.0,183.0,151.0
2025-05-17-PIT-MAD,2025-05-17,2025,4,,PIT,MAD,1.0,1.0,,,1.0,1.0,,,,,2.0,114.0,100.0
2025-05-30-IND-MAD,2025-05-30,2025,6,,IND,MAD,0.0,1.0,,,0.0,1.0,,,,,2.0,37.0,59.0
2025-06-08-MAD-CHI,2025-06-08,2025,7,,MAD,CHI,0.0,0.0,,,0.0,0.0,,,,,0.0,27.0,84.0
2025-06-13-MIN-MAD,2025-06-13,2025,8,,MIN,MAD,0.0,1.0,,,0.0,1.0,,,,,1.0,83.0,113.0
2025-06-14-MAD-DET,2025-06-14,2025,8,,MAD,DET,0.0,0.0,,,0.0,0.0,,,,,0.0,0.0,0.0
2025-06-27-DET-MAD,2025-06-27,2025,10,,DET,MAD,0.0,0.0,,,0.0,1.0,,,,,0.0,163.0,189.0
2025-06-28-MAD-IND,2025-06-28,2025,10,,MAD,IND,0.0,0.0,,,0.0,0.0,,,,,0.0,72.0,103.0
2025-07-05-IND-MAD,2025-07-05,2025,11,,IND,MAD,0.0,3.0,,,0.0,1.0,,,,,3.0,72.0,102.0
2025-07-12-MAD-MIN,2025-07-12,2025,12,,MAD,MIN,0.0,0.0,,,0.0,1.0,,,,,1.0,118.0,97.0
2025-07-20-CHI-MAD,2025-07-20,2025,13,,CHI,MAD,1.0,0.0,,,0.0,1.0,,,,,3.0,115.0,76.0
2026-04-25-DC-BOS,2026-04-25,2026,1,,DC,BOS,0.0,1.0,,,0.0,0.0,,,,,0.0,29.0,33.0
2026-05-02-MTL-BOS,2026-05-02,2026,2,,MTL,BOS,0.0,0.0,,,0.0,0.0,,,,,0.0,0.0,0.0
