game_id,date,season,week,league,away,home,assists,blocks,drops,goals,throwaways,yardsReceived,yardsThrown
2025-05-02-IND-PIT,2025-05-02,2025,2,,IND,PIT,2.0,2.0,0.0,5.0,3.0,363.0,112.0
2025-05-10-MIN-IND,2025-05-10,2025,3,,MIN,IND,2.0,1.0,0.0,2.0,1.0,303.0,165.0
2025-05-24-DET-IND,2025-05-24,2025,5,,DET,IND,3.0,2.0,0.0,7.0,4.0,466.0,198.0
2025-05-30-IND-MAD,2025-05-30,2025,6,,IND,MAD,1.0,0.0,0.0,1.0,2.0,205.0,176.0
2025-06-07-IND-DET,2025-06-07,2025,7,,IND,DET,1.0,0.0,0.0,1.0,1.0,244.0,142.0
2025-06-14-CHI-IND,2025-06-14,2025,8,,CHI,IND,1.0,1.0,0.0,5.0,1.0,202.0,16.0
2025-06-21-IND-MIN,2025-06-21,2025,9,,IND,MIN,2.0,1.0,0.0,3.0,4.0,259.0,289.0
2025-06-27-IND-CHI,2025-06-27,2025,10,,IND,CHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-28-MAD-IND,2025-06-28,2025,10,,MAD,IND,2.0,4.0,0.0,0.0,2.0,143.0,73.0
2025-07-05-IND-MAD,2025-07-05,2025,11,,IND,MAD,0.0,0.0,0.0,1.0,0.0,58.0,66.0
2025-07-12-DET-IND,2025-07-12,2025,12,,DET,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-19-PIT-IND,2025-07-19,2025,13,,PIT,IND,5.0,3.0,0.0,3.0,5.0,374.0,119.0
