game_id,date,season,week,league,away,home,assists,blocks,drops,goals,throwaways,yardsReceived,yardsThrown
2025-04-26-MTL-BOS,2025-04-26,2025,1,,MTL,BOS,3.0,0.0,0.0,2.0,2.0,290.0,174.0
2025-05-10-MTL-BOS,2025-05-10,2025,3,,MTL,BOS,3.0,1.0,0.0,3.0,1.0,274.0,269.0
2025-05-16-NY-BOS,2025-05-16,2025,4,,NY,BOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-18-BOS-DC,2025-05-18,2025,4,,BOS,DC,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-07-PHI-BOS,2025-06-07,2025,7,,PHI,BOS,3.0,1.0,0.0,1.0,0.0,52.0,277.0
2025-06-14-BOS-MTL,2025-06-14,2025,8,,BOS,MTL,3.0,1.0,0.0,2.0,3.0,321.0,239.0
2025-06-15-BOS-TOR,2025-06-15,2025,8,,BOS,TOR,6.0,2.0,0.0,3.0,3.0,295.0,200.0
2025-06-21-TOR-BOS,2025-06-21,2025,9,,TOR,BOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-06-DC-BOS,2025-07-06,2025,11,,DC,BOS,1.0,0.0,0.0,1.0,1.0,95.0,90.0
2025-07-11-BOS-PHI,2025-07-11,2025,12,,BOS,PHI,3.0,0.0,0.0,1.0,3.0,234.0,192.0
2025-07-12-BOS-DC,2025-07-12,2025,12,,BOS,DC,0.0,1.0,0.0,2.0,2.0,84.0,149.0
2025-07-19-BOS-NY,2025-07-19,2025,13,,BOS,NY,2.0,0.0,0.0,2.0,4.0,180.0,118.0
