game_id,date,season,week,league,away,home,assists,blocks,drops,goals,throwaways,yardsReceived,yardsThrown
2024-04-27-SD-SEA,2024-04-27,2024,1,,SD,SEA,1.0,1.0,1.0,0.0,0.0,58.0,36.0
2024-04-28-SD-POR,2024-04-28,2024,1,,SD,POR,0.0,0.0,0.0,2.0,0.0,146.0,-15.0
2024-05-03-SLC-SD,2024-05-03,2024,2,,SLC,SD,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-17-POR-SD,2024-05-17,2024,4,,POR,SD,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-25-SD-SLC,2024-05-25,2024,5,,SD,SLC,1.0,0.0,0.0,1.0,1.0,72.0,49.0
2024-06-01-SEA-SD,2024-06-01,2024,6,,SEA,SD,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-15-LA-SD,2024-06-15,2024,8,,LA,SD,0.0,0.0,0.0,5.0,2.0,222.0,34.0
2024-06-21-SD-COL,2024-06-21,2024,9,,SD,COL,0.0,0.0,0.0,5.0,1.0,264.0,16.0
2024-06-22-SD-OAK,2024-06-22,2024,9,,SD,OAK,0.0,1.0,0.0,2.0,1.0,174.0,21.0
2024-06-29-OAK-SD,2024-06-29,2024,10,,OAK,SD,2.0,0.0,0.0,1.0,1.0,219.0,15.0
2024-07-07-SD-LA,2024-07-07,2024,11,,SD,LA,0.0,0.0,0.0,3.0,0.0,185.0,66.0
2024-07-20-OAK-SD,2024-07-20,2024,13,,OAK,SD,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-03-LA-SD,2025-05-03,2025,2,,LA,SD,0.0,0.0,0.0,0.0,0.0,4.0,5.0
2025-05-04-SD-LA,2025-05-04,2025,2,,SD,LA,1.0,1.0,0.0,4.0,2.0,327.0,110.0
2025-05-09-ATL-SD,2025-05-09,2025,3,,ATL,SD,1.0,0.0,0.0,0.0,0.0,128.0,24.0
2025-05-16-LA-SD,2025-05-16,2025,4,,LA,SD,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-23-SD-CAR,2025-05-23,2025,5,,SD,CAR,3.0,1.0,1.0,6.0,1.0,239.0,113.0
2025-05-24-SD-ATL,2025-05-24,2025,5,,SD,ATL,1.0,0.0,1.0,3.0,0.0,224.0,27.0
2025-05-31-HTX-SD,2025-05-31,2025,6,,HTX,SD,1.0,0.0,0.0,3.0,0.0,155.0,11.0
2025-06-07-ATX-SD,2025-06-07,2025,7,,ATX,SD,0.0,1.0,0.0,3.0,1.0,114.0,17.0
2025-06-14-SD-LV,2025-06-14,2025,8,,SD,LV,1.0,0.0,0.0,1.0,0.0,110.0,81.0
2025-06-28-OAK-SD,2025-06-28,2025,10,,OAK,SD,0.0,0.0,0.0,1.0,1.0,58.0,-3.0
2025-07-05-SD-LA,2025-07-05,2025,11,,SD,LA,1.0,0.0,1.0,3.0,0.0,126.0,62.0
2025-07-19-SD-OAK,2025-07-19,2025,13,,SD,OAK,0.0,2.0,0.0,0.0,2.0,49.0,6.0
2026-04-24-CAR-SD,2026-04-24,2026,1,,CAR,SD,2.0,0.0,0.0,3.0,0.0,250.0,21.0
