game_id,date,season,week,league,away,home,assists,blocks,catches,completions,drops,goals,hockeyAssists,hucksCompleted,pulls,throwAttempts,throwaways,yardsReceived,yardsThrown
2023-05-13-MTL-TOR,2023-05-13,2023,3,,MTL,TOR,4.0,,18.0,16.0,,4.0,3.0,3.0,,16.0,,203.0,244.0
2023-05-20-DC-TOR,2023-05-20,2023,4,,DC,TOR,3.0,1.0,16.0,11.0,3.0,,2.0,1.0,2.0,16.0,5.0,200.0,84.0
2023-05-27-TOR-MTL,2023-05-27,2023,5,,TOR,MTL,1.0,2.0,18.0,13.0,1.0,3.0,3.0,,1.0,17.0,4.0,338.0,134.0
2023-06-10-PHI-TOR,2023-06-10,2023,7,,PHI,TOR,2.0,1.0,10.0,11.0,,1.0,1.0,1.0,5.0,11.0,,131.0,121.0
2023-06-17-PIT-TOR,2023-06-17,2023,8,,PIT,TOR,1.0,1.0,8.0,3.0,,1.0,,,6.0,7.0,3.0,165.0,12.0
2023-06-25-MTL-TOR,2023-06-25,2023,9,,MTL,TOR,,,,,,,,,3.0,,,,
2023-07-01-BOS-TOR,2023-07-01,2023,10,,BOS,TOR,,2.0,6.0,4.0,,1.0,3.0,,17.0,4.0,,137.0,26.0
2023-07-15-TOR-DET,2023-07-15,2023,12,,TOR,DET,3.0,2.0,18.0,16.0,1.0,1.0,1.0,1.0,7.0,17.0,1.0,192.0,194.0
2023-07-21-TOR-DC,2023-07-21,2023,13,,TOR,DC,2.0,1.0,23.0,18.0,,3.0,3.0,1.0,7.0,20.0,2.0,228.0,169.0
2025-05-03-TOR-DC,2025-05-03,2025,2,,TOR,DC,0.0,1.0,,,0.0,2.0,,,,,1.0,162.0,74.0
2025-05-04-TOR-PHI,2025-05-04,2025,2,,TOR,PHI,1.0,0.0,,,0.0,1.0,,,,,0.0,56.0,60.0
2025-05-10-PHI-TOR,2025-05-10,2025,3,,PHI,TOR,0.0,0.0,,,0.0,0.0,,,,,0.0,0.0,0.0
2025-05-30-DC-TOR,2025-05-30,2025,6,,DC,TOR,0.0,1.0,,,0.0,4.0,,,,,2.0,185.0,88.0
2025-06-01-NY-TOR,2025-06-01,2025,6,,NY,TOR,0.0,1.0,,,0.0,0.0,,,,,1.0,44.0,46.0
2025-06-07-MTL-TOR,2025-06-07,2025,7,,MTL,TOR,2.0,1.0,,,1.0,1.0,,,,,1.0,116.0,107.0
2025-06-15-BOS-TOR,2025-06-15,2025,8,,BOS,TOR,0.0,0.0,,,0.0,0.0,,,,,0.0,0.0,0.0
2025-06-20-TOR-NY,2025-06-20,2025,9,,TOR,NY,0.0,0.0,,,0.0,0.0,,,,,0.0,0.0,0.0
2025-06-21-TOR-BOS,2025-06-21,2025,9,,TOR,BOS,0.0,0.0,,,0.0,0.0,,,,,0.0,0.0,0.0
2025-06-28-PIT-TOR,2025-06-28,2025,10,,PIT,TOR,0.0,0.0,,,0.0,0.0,,,,,0.0,0.0,0.0
2025-07-04-TOR-MTL,2025-07-04,2025,11,,TOR,MTL,0.0,0.0,,,0.0,0.0,,,,,0.0,0.0,0.0
2025-07-19-TOR-MTL,2025-07-19,2025,13,,TOR,MTL,0.0,0.0,,,0.0,0.0,,,,,0.0,0.0,0.0
