game_id,date,season,week,league,away,home,assists,blocks,drops,goals,throwaways,yardsReceived,yardsThrown
2025-04-26-SLC-ATL,2025-04-26,2025,1,,SLC,ATL,0.0,1.0,0.0,0.0,0.0,12.0,-6.0
2025-05-03-LV-SLC,2025-05-03,2025,2,,LV,SLC,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-23-SEA-SLC,2025-05-23,2025,5,,SEA,SLC,2.0,0.0,0.0,1.0,1.0,76.0,43.0
2025-05-30-SLC-SEA,2025-05-30,2025,6,,SLC,SEA,1.0,0.0,0.0,0.0,0.0,30.0,38.0
2025-05-31-SLC-ORE,2025-05-31,2025,6,,SLC,ORE,1.0,1.0,0.0,0.0,1.0,37.0,86.0
2025-06-06-SLC-OAK,2025-06-06,2025,7,,SLC,OAK,0.0,1.0,0.0,0.0,0.0,11.0,-10.0
2025-06-13-ORE-SLC,2025-06-13,2025,8,,ORE,SLC,0.0,0.0,0.0,1.0,1.0,83.0,0.0
2025-06-27-OAK-SLC,2025-06-27,2025,10,,OAK,SLC,1.0,1.0,0.0,0.0,0.0,40.0,3.0
2025-07-04-SLC-COL,2025-07-04,2025,11,,SLC,COL,0.0,3.0,0.0,0.0,0.0,2.0,24.0
2025-07-05-SLC-LV,2025-07-05,2025,11,,SLC,LV,2.0,2.0,0.0,4.0,1.0,192.0,73.0
2025-07-11-COL-SLC,2025-07-11,2025,12,,COL,SLC,0.0,0.0,0.0,0.0,0.0,26.0,21.0
2025-07-18-MIN-SLC,2025-07-18,2025,13,,MIN,SLC,1.0,0.0,0.0,1.0,0.0,104.0,6.0
2026-05-01-ORE-SLC,2026-05-01,2026,2,,ORE,SLC,2.0,2.0,0.0,2.0,1.0,97.0,74.0
