game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,fielding_catches,fielding_runouts,match_played
cricket-t20i-2024-08-02-1444947,2024-08-02,2024,1,T20I,Croatia,Spain,5.0,0.0,0.0,5.0,2.0,0.0,1.0,,1.0
cricket-t20i-2024-08-03-1444948,2024-08-03,2024,1,T20I,Croatia,Spain,41.0,1.0,1.0,4.0,20.0,0.0,1.0,,1.0
cricket-t20i-2024-08-03-1444949,2024-08-03,2024,1,T20I,Croatia,Spain,2.0,0.0,0.0,4.0,1.0,0.0,,,1.0
cricket-t20i-2024-08-04-1444950,2024-08-04,2024,1,T20I,Spain,Croatia,1.0,0.0,0.0,4.0,0.0,0.0,,1.0,1.0
cricket-t20i-2024-08-04-1444951,2024-08-04,2024,1,T20I,Spain,Croatia,2.0,1.0,0.0,5.0,4.0,0.0,1.0,,1.0
cricket-t20i-2025-08-07-1496828,2025-08-07,2025,1,T20I,Cyprus,Croatia,6.0,1.0,0.0,5.0,18.0,2.0,,,1.0
cricket-t20i-2025-08-07-1496829,2025-08-07,2025,1,T20I,Croatia,Cyprus,3.0,1.0,0.0,1.0,4.0,0.0,,,1.0
cricket-t20i-2025-08-08-1496830,2025-08-08,2025,1,T20I,Croatia,Cyprus,28.0,1.0,0.0,1.0,19.0,0.0,2.0,,1.0
cricket-t20i-2025-08-08-1496831,2025-08-08,2025,1,T20I,Cyprus,Croatia,1.0,0.0,0.0,1.0,0.0,0.0,1.0,,1.0
cricket-t20i-2025-12-05-1514473,2025-12-05,2025,1,T20I,Croatia,Spain,24.0,3.0,0.0,1.0,26.0,1.0,,,1.0
cricket-t20i-2025-12-06-1514474,2025-12-06,2025,1,T20I,Spain,Croatia,39.0,1.0,0.0,1.0,24.0,1.0,,,1.0
cricket-t20i-2025-12-06-1514475,2025-12-06,2025,1,T20I,Croatia,Spain,3.0,0.0,0.0,1.0,0.0,0.0,,,1.0
cricket-t20i-2025-12-07-1514476,2025-12-07,2025,1,T20I,Spain,Croatia,53.0,2.0,0.0,1.0,31.0,0.0,,1.0,1.0
cricket-t20i-2025-12-07-1514477,2025-12-07,2025,1,T20I,Croatia,Spain,26.0,1.0,0.0,1.0,25.0,1.0,,,1.0
