game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,match_played
cricket-t20i-2022-11-17-1343742,2022-11-17,2022,1,T20I,Kenya,St Helena,,,,,,,12.0,0.0,0.0,21.0,0.0,0.0,,1.0
cricket-t20i-2022-11-18-1343744,2022-11-18,2022,1,T20I,Rwanda,St Helena,19.0,0.0,1.0,9.0,10.0,0.0,24.0,0.0,0.0,27.0,1.0,0.0,,1.0
cricket-t20i-2022-11-22-1343757,2022-11-22,2022,1,T20I,St Helena,Lesotho,,,,,,,18.0,0.0,0.0,20.0,1.0,2.0,,1.0
cricket-t20i-2022-11-24-1343760,2022-11-24,2022,1,T20I,St Helena,Malawi,,,,,,,6.0,0.0,0.0,6.0,0.0,0.0,,1.0
cricket-t20i-2024-11-23-1459376,2024-11-23,2024,1,T20I,Nigeria,St Helena,17.0,0.0,1.0,11.0,2.0,0.0,,,,,,,,1.0
cricket-t20i-2024-11-24-1459388,2024-11-24,2024,1,T20I,Eswatini,St Helena,,,,,,,18.0,0.0,0.0,31.0,1.0,1.0,,1.0
cricket-t20i-2024-11-26-1459380,2024-11-26,2024,1,T20I,St Helena,Sierra Leone,,,,,,,24.0,1.0,0.0,17.0,2.0,1.0,,1.0
cricket-t20i-2024-11-27-1459384,2024-11-27,2024,1,T20I,St Helena,Botswana,19.0,1.0,0.0,10.0,9.0,0.0,24.0,0.0,0.0,21.0,1.0,0.0,,1.0
cricket-t20i-2024-11-28-1459377,2024-11-28,2024,1,T20I,Ivory Coast,St Helena,,,,,,,24.0,3.0,0.0,2.0,1.0,0.0,1.0,1.0
cricket-t20i-2026-03-24-1526841,2026-03-24,2026,1,T20I,Eswatini,St Helena,5.0,0.0,0.0,10.0,4.0,0.0,24.0,0.0,0.0,14.0,0.0,1.0,,1.0
cricket-t20i-2026-03-25-1526843,2026-03-25,2026,1,T20I,St Helena,Seychelles,,,,,,,24.0,0.0,0.0,17.0,0.0,0.0,,1.0
cricket-t20i-2026-03-27-1526846,2026-03-27,2026,1,T20I,St Helena,Ghana,8.0,0.0,0.0,10.0,6.0,0.0,12.0,0.0,0.0,24.0,0.0,0.0,,1.0
cricket-t20i-2026-03-28-1526849,2026-03-28,2026,1,T20I,Tanzania,St Helena,11.0,0.0,0.0,10.0,1.0,0.0,6.0,0.0,0.0,13.0,0.0,0.0,,1.0
