game_id,date,season,week,league,away,home,assists,blocks,drops,goals,throwaways,yardsReceived,yardsThrown
2025-04-24-NY-OAK,2025-04-24,2025,1,,NY,OAK,3.0,0.0,0.0,1.0,6.0,141.0,292.0
2025-04-25-NY-LV,2025-04-25,2025,1,,NY,LV,2.0,0.0,0.0,2.0,2.0,133.0,237.0
2025-05-09-MTL-NY,2025-05-09,2025,3,,MTL,NY,5.0,1.0,0.0,1.0,2.0,164.0,346.0
2025-05-16-NY-BOS,2025-05-16,2025,4,,NY,BOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-17-NY-MTL,2025-05-17,2025,4,,NY,MTL,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-23-NY-PHI,2025-05-23,2025,5,,NY,PHI,1.0,0.0,0.0,0.0,0.0,134.0,264.0
2025-06-01-NY-TOR,2025-06-01,2025,6,,NY,TOR,0.0,1.0,0.0,0.0,2.0,8.0,-23.0
2025-06-06-NY-DC,2025-06-06,2025,7,,NY,DC,4.0,0.0,0.0,1.0,2.0,239.0,421.0
2025-06-14-DC-NY,2025-06-14,2025,8,,DC,NY,3.0,1.0,0.0,3.0,0.0,238.0,206.0
2025-06-20-TOR-NY,2025-06-20,2025,9,,TOR,NY,4.0,1.0,0.0,1.0,0.0,145.0,385.0
2025-07-13-PHI-NY,2025-07-13,2025,12,,PHI,NY,2.0,0.0,0.0,0.0,1.0,93.0,107.0
2025-07-19-BOS-NY,2025-07-19,2025,13,,BOS,NY,4.0,0.0,0.0,0.0,2.0,163.0,608.0
