game_id,date,season,week,league,away,home,assists,blocks,drops,goals,throwaways,yardsReceived,yardsThrown
2024-04-27-ATL-CAR,2024-04-27,2024,1,,ATL,CAR,2.0,1.0,0.0,3.0,0.0,169.0,63.0
2024-05-11-ATL-CAR,2024-05-11,2024,3,,ATL,CAR,3.0,0.0,0.0,3.0,0.0,199.0,245.0
2024-05-31-CAR-ATX,2024-05-31,2024,6,,CAR,ATX,1.0,0.0,0.0,1.0,0.0,140.0,21.0
2024-06-01-CAR-DAL,2024-06-01,2024,6,,CAR,DAL,0.0,1.0,1.0,0.0,0.0,37.0,53.0
2024-06-08-ATX-CAR,2024-06-08,2024,7,,ATX,CAR,0.0,0.0,0.0,5.0,0.0,146.0,33.0
2024-06-15-HTX-CAR,2024-06-15,2024,8,,HTX,CAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-22-CAR-ATL,2024-06-22,2024,9,,CAR,ATL,3.0,0.0,0.0,2.0,2.0,138.0,100.0
2024-06-28-CAR-DC,2024-06-28,2024,10,,CAR,DC,2.0,0.0,0.0,0.0,1.0,91.0,54.0
2024-06-29-CAR-PIT,2024-06-29,2024,10,,CAR,PIT,2.0,2.0,0.0,2.0,0.0,66.0,82.0
2024-07-06-PHI-CAR,2024-07-06,2024,11,,PHI,CAR,2.0,1.0,0.0,2.0,1.0,109.0,127.0
2024-07-12-DAL-CAR,2024-07-12,2024,12,,DAL,CAR,1.0,0.0,0.0,2.0,0.0,126.0,104.0
2024-07-20-CAR-ATL,2024-07-20,2024,13,,CAR,ATL,1.0,0.0,0.0,0.0,1.0,53.0,6.0
