game_id,date,season,week,league,away,home,assists,blocks,drops,goals,throwaways,yardsReceived,yardsThrown
2025-05-02-IND-PIT,2025-05-02,2025,2,,IND,PIT,1.0,1.0,1.0,2.0,4.0,151.0,112.0
2025-05-10-MIN-IND,2025-05-10,2025,3,,MIN,IND,0.0,0.0,0.0,1.0,1.0,53.0,11.0
2025-05-24-DET-IND,2025-05-24,2025,5,,DET,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-30-IND-MAD,2025-05-30,2025,6,,IND,MAD,0.0,0.0,0.0,0.0,0.0,-17.0,63.0
2025-06-07-IND-DET,2025-06-07,2025,7,,IND,DET,1.0,2.0,0.0,0.0,2.0,12.0,90.0
2025-06-14-CHI-IND,2025-06-14,2025,8,,CHI,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-21-IND-MIN,2025-06-21,2025,9,,IND,MIN,2.0,0.0,0.0,0.0,0.0,66.0,97.0
2025-06-27-IND-CHI,2025-06-27,2025,10,,IND,CHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-28-MAD-IND,2025-06-28,2025,10,,MAD,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-05-IND-MAD,2025-07-05,2025,11,,IND,MAD,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-12-DET-IND,2025-07-12,2025,12,,DET,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-19-PIT-IND,2025-07-19,2025,13,,PIT,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0
