game_id,date,season,week,league,away,home,assists,blocks,drops,goals,throwaways,yardsReceived,yardsThrown
SYNTHETIC_AUDL_W2_GLORY,,,2,AUDL,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-17-OTT-BOS,2022-06-17,2022,4,,OTT,BOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-25-BOS-TOR,2022-06-25,2022,5,,BOS,TOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-02-MTL-BOS,2022-07-02,2022,6,,MTL,BOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-09-BOS-NY,2022-07-09,2022,7,AUDL,glory,empire,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-23-DC-BOS,2022-07-23,2022,9,AUDL,breeze,glory,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-26-MTL-BOS,2025-04-26,2025,1,UFA,royal,glory,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-10-MTL-BOS,2025-05-10,2025,3,UFA,royal,glory,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-16-NY-BOS,2025-05-16,2025,4,UFA,empire,glory,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-18-BOS-DC,2025-05-18,2025,4,UFA,glory,breeze,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-07-PHI-BOS,2025-06-07,2025,7,UFA,phoenix,glory,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-14-BOS-MTL,2025-06-14,2025,8,UFA,glory,royal,0.0,1.0,0.0,0.0,0.0,41.0,0.0
2025-06-15-BOS-TOR,2025-06-15,2025,8,UFA,glory,rush,0.0,0.0,0.0,0.0,1.0,35.0,-5.0
2025-06-21-TOR-BOS,2025-06-21,2025,9,UFA,rush,glory,1.0,3.0,1.0,1.0,0.0,153.0,38.0
2025-07-06-DC-BOS,2025-07-06,2025,11,UFA,breeze,glory,1.0,0.0,0.0,0.0,1.0,17.0,10.0
2025-07-11-BOS-PHI,2025-07-11,2025,12,UFA,glory,phoenix,0.0,0.0,0.0,0.0,0.0,38.0,-33.0
2025-07-12-BOS-DC,2025-07-12,2025,12,UFA,glory,breeze,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-19-BOS-NY,2025-07-19,2025,13,UFA,glory,empire,0.0,0.0,0.0,0.0,0.0,0.0,0.0
