game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,fielding_runouts,match_played
cricket-t20i-2022-11-18-1343744,2022-11-18,2022,1,T20I,Rwanda,St Helena,33.0,1.0,0.0,4.0,16.0,0.0,24.0,0.0,0.0,21.0,1.0,0.0,1.0,,1.0
cricket-t20i-2022-11-22-1343757,2022-11-22,2022,1,T20I,St Helena,Lesotho,4.0,0.0,0.0,6.0,2.0,0.0,15.0,0.0,0.0,20.0,2.0,0.0,,,1.0
cricket-t20i-2022-11-24-1343760,2022-11-24,2022,1,T20I,St Helena,Malawi,8.0,0.0,1.0,6.0,6.0,0.0,,,,,,,,,1.0
cricket-t20i-2024-11-23-1459376,2024-11-23,2024,1,T20I,Nigeria,St Helena,32.0,2.0,0.0,1.0,17.0,0.0,12.0,0.0,0.0,22.0,1.0,0.0,,,1.0
cricket-t20i-2024-11-24-1459388,2024-11-24,2024,1,T20I,Eswatini,St Helena,53.0,4.0,1.0,1.0,54.0,1.0,,,,,,,,1.0,1.0
cricket-t20i-2024-11-26-1459380,2024-11-26,2024,1,T20I,St Helena,Sierra Leone,27.0,3.0,0.0,1.0,24.0,0.0,12.0,0.0,0.0,13.0,1.0,0.0,,,1.0
cricket-t20i-2024-11-27-1459384,2024-11-27,2024,1,T20I,St Helena,Botswana,32.0,4.0,0.0,1.0,26.0,0.0,18.0,0.0,0.0,15.0,0.0,0.0,1.0,,1.0
cricket-t20i-2024-11-28-1459377,2024-11-28,2024,1,T20I,Ivory Coast,St Helena,6.0,1.0,1.0,2.0,7.0,0.0,24.0,1.0,0.0,5.0,2.0,0.0,,,1.0
