game_id,date,season,week,league,away,home,assists,blocks,catches,completions,drops,goals,hockeyAssists,throwAttempts,throwaways,yardsReceived,yardsThrown
SYNTHETIC_AUDL_2022_W2_SUMMIT,,2022,2,AUDL,,,0.0,1.0,,,0.0,1.0,,,0.0,45.0,24.0
SYNTHETIC_AUDL_2022_W3_SUMMIT,,2022,3,AUDL,,,0.0,0.0,,,0.0,2.0,,,0.0,73.0,4.0
2022-06-18-SEA-COL,2022-06-18,2022,4,,SEA,COL,0.0,3.0,,,0.0,2.0,,,0.0,69.0,46.0
2022-06-25-SD-COL,2022-06-25,2022,5,,SD,COL,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0
2022-07-02-LA-COL,2022-07-02,2022,6,,LA,COL,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0
2022-07-15-COL-SD,2022-07-15,2022,8,AUDL,summit,growlers,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0
2022-07-16-COL-LA,2022-07-16,2022,8,AUDL,summit,aviators,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0
2022-07-30-POR-COL,2022-07-30,2022,10,AUDL,nitro,summit,0.0,0.0,,,0.0,4.0,,,0.0,187.0,32.0
2023-05-05-COL-SD,2023-05-05,2023,2,AUDL,COLORADO SUMMIT,SAN DIEGO GROWLERS,,2.0,1.0,1.0,,,,1.0,,11.0,13.0
2023-05-06-COL-LA,2023-05-06,2023,2,AUDL,COLORADO SUMMIT,LA AVIATORS,1.0,,,,,,,,,,
2023-05-13-SEA-COL,2023-05-13,2023,3,AUDL,SEATTLE CASCADES,COLORADO SUMMIT,,1.0,3.0,2.0,,1.0,,2.0,,14.0,
2023-05-20-LA-COL,2023-05-20,2023,4,AUDL,LA AVIATORS,COLORADO SUMMIT,,,4.0,3.0,,1.0,,3.0,,48.0,4.0
2023-06-04-OAK-COL,2023-06-04,2023,6,AUDL,OAKLAND SPIDERS,COLORADO SUMMIT,,,3.0,3.0,,,,3.0,,23.0,-6.0
2023-06-09-SLC-COL,2023-06-09,2023,7,AUDL,SALT LAKE SHRED,COLORADO SUMMIT,,,3.0,1.0,,1.0,,1.0,,75.0,14.0
2023-06-16-COL-SLC,2023-06-16,2023,8,AUDL,COLORADO SUMMIT,SALT LAKE SHRED,,,1.0,1.0,,,,1.0,,11.0,-3.0
2023-06-30-COL-POR,2023-06-30,2023,10,AUDL,COLORADO SUMMIT,PORTLAND NITRO,,0.0,6.0,5.0,,0.0,,6.0,,81.0,40.0
2023-07-01-COL-SEA,2023-07-01,2023,10,AUDL,COLORADO SUMMIT,SEATTLE CASCADES,,,,,,,1.0,,1.0,,
2023-07-14-NY-COL,2023-07-14,2023,12,AUDL,NEW YORK EMPIRE,COLORADO SUMMIT,,,1.0,1.0,,,,1.0,,8.0,2.0
2024-05-04-SEA-COL,2024-05-04,2024,2,UFA,cascades,summit,0.0,0.0,,,0.0,0.0,,,1.0,-1.0,0.0
2024-05-18-SLC-COL,2024-05-18,2024,4,UFA,shred,summit,0.0,0.0,,,1.0,0.0,,,0.0,12.0,9.0
2024-05-31-ATL-COL,2024-05-31,2024,6,UFA,hustle,summit,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0
2024-06-07-COL-OAK,2024-06-07,2024,7,UFA,summit,spiders,0.0,0.0,,,0.0,0.0,,,0.0,4.0,-8.0
2024-06-08-COL-SLC,2024-06-08,2024,7,UFA,summit,shred,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0
2024-06-14-COL-MAD,2024-06-14,2024,8,UFA,summit,radicals,0.0,1.0,,,0.0,3.0,,,0.0,36.0,6.0
2024-06-15-COL-MIN,2024-06-15,2024,8,UFA,summit,windchill,0.0,1.0,,,0.0,0.0,,,0.0,5.0,-4.0
2024-06-21-SD-COL,2024-06-21,2024,9,UFA,growlers,summit,0.0,1.0,,,0.0,1.0,,,0.0,81.0,6.0
2024-06-29-COL-SEA,2024-06-29,2024,10,UFA,summit,cascades,1.0,1.0,,,0.0,2.0,,,0.0,23.0,9.0
2024-06-30-COL-POR,2024-06-30,2024,10,UFA,summit,nitro,1.0,1.0,,,0.0,0.0,,,0.0,31.0,6.0
2024-07-06-IND-COL,2024-07-06,2024,11,UFA,alleycats,summit,1.0,2.0,,,0.0,0.0,,,0.0,57.0,21.0
2024-07-12-LA-COL,2024-07-12,2024,12,UFA,aviators,summit,0.0,0.0,,,0.0,3.0,,,0.0,74.0,3.0
