game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,match_played
cricket-odi-2006-11-27-259384,2006-11-27,2006,1,ODI,Bermuda,Canada,70.0,5.0,0.0,5.0,55.0,0.0,48.0,0.0,0.0,41.0,0.0,2.0,,1.0
cricket-odi-2006-11-30-259390,2006-11-30,2006,1,ODI,Bermuda,Canada,2.0,0.0,0.0,4.0,0.0,0.0,,,,,,,,1.0
cricket-odi-2006-12-02-259389,2006-12-02,2006,1,ODI,Bermuda,Netherlands,18.0,6.0,1.0,5.0,36.0,1.0,,,,,,,,1.0
cricket-odi-2007-02-02-267386,2007-02-02,2007,1,ODI,Bermuda,Canada,10.0,1.0,0.0,5.0,9.0,0.0,,,,,,,,1.0
cricket-odi-2007-02-04-267387,2007-02-04,2007,1,ODI,Bermuda,Netherlands,98.0,8.0,0.0,5.0,58.0,1.0,,,,,,,,1.0
cricket-odi-2007-03-15-247460,2007-03-15,2007,1,ODI,Bermuda,Sri Lanka,18.0,1.0,0.0,4.0,14.0,0.0,,,,,,,1.0,1.0
cricket-odi-2007-03-19-247468,2007-03-19,2007,1,ODI,Bermuda,India,105.0,9.0,1.0,4.0,76.0,1.0,12.0,0.0,1.0,32.0,0.0,0.0,,1.0
cricket-odi-2007-03-25-247480,2007-03-25,2007,1,ODI,Bangladesh,Bermuda,4.0,0.0,0.0,4.0,0.0,0.0,,,,,,,,1.0
cricket-odi-2007-10-25-313992,2007-10-25,2007,1,ODI,Kenya,Bermuda,21.0,1.0,0.0,5.0,9.0,0.0,,,,,,,,1.0
cricket-odi-2007-10-27-313993,2007-10-27,2007,1,ODI,Kenya,Bermuda,10.0,0.0,0.0,5.0,0.0,0.0,,,,,,,,1.0
cricket-odi-2007-10-28-313994,2007-10-28,2007,1,ODI,Kenya,Bermuda,35.0,1.0,0.0,6.0,11.0,0.0,,,,,,,,1.0
cricket-t20i-2008-08-03-354456,2008-08-03,2008,1,T20I,Bermuda,Scotland,30.0,2.0,0.0,3.0,20.0,1.0,,,,,,,,1.0
