game_id,date,season,week,league,away,home,assists,blocks,catches,completions,drops,goals,hockeyAssists,hucksCompleted,throwAttempts,throwaways,yardsReceived,yardsThrown
SYNTHETIC_AUDL_W1_RUSH,,,1,AUDL,,,1.0,0.0,,,0.0,4.0,,,,0.0,242.0,37.0
SYNTHETIC_AUDL_W2_RUSH,,,2,AUDL,,,0.0,0.0,,,0.0,3.0,,,,1.0,163.0,125.0
SYNTHETIC_AUDL_W3_RUSH,,,3,AUDL,,,0.0,0.0,,,0.0,1.0,,,,2.0,80.0,123.0
2022-06-17-TOR-PHI,2022-06-17,2022,4,,TOR,PHI,0.0,0.0,,,0.0,2.0,,,,2.0,139.0,35.0
2022-06-18-TOR-DC,2022-06-18,2022,4,,TOR,DC,2.0,0.0,,,0.0,2.0,,,,1.0,255.0,13.0
2022-06-25-BOS-TOR,2022-06-25,2022,5,,BOS,TOR,2.0,1.0,,,2.0,4.0,,,,1.0,293.0,91.0
2022-07-02-TOR-OTT,2022-07-02,2022,6,,TOR,OTT,0.0,1.0,,,1.0,1.0,,,,2.0,132.0,-15.0
2022-07-16-PHI-TOR,2022-07-16,2022,8,AUDL,phoenix,rush,3.0,0.0,,,0.0,2.0,,,,1.0,136.0,58.0
2023-05-05-TOR-NY,2023-05-05,2023,2,AUDL,TORONTO RUSH,NEW YORK EMPIRE,,,14.0,9.0,,4.0,,,10.0,,175.0,42.0
2023-05-27-TOR-MTL,2023-05-27,2023,5,AUDL,TORONTO RUSH,MONTREAL ROYAL,1.0,1.0,11.0,8.0,,3.0,1.0,1.0,8.0,,103.0,135.0
2023-06-10-PHI-TOR,2023-06-10,2023,7,AUDL,PHILADELPHIA PHOENIX,TORONTO RUSH,3.0,,23.0,23.0,,,3.0,3.0,23.0,,129.0,302.0
2023-06-17-PIT-TOR,2023-06-17,2023,8,AUDL,PITTSBURGH THUNDERBIRDS,TORONTO RUSH,3.0,,21.0,21.0,2.0,1.0,1.0,,21.0,,207.0,156.0
2023-07-15-TOR-DET,2023-07-15,2023,12,AUDL,TORONTO RUSH,DETROIT MECHANIX,1.0,,13.0,10.0,,,1.0,,14.0,4.0,58.0,84.0
2023-07-21-TOR-DC,2023-07-21,2023,13,AUDL,TORONTO RUSH,DC BREEZE,4.0,,34.0,32.0,,1.0,2.0,,32.0,,210.0,213.0
2023-07-22-TOR-PHI,2023-07-22,2023,13,AUDL,TORONTO RUSH,PHILADELPHIA PHOENIX,,0.0,,,,,,0.0,,0.0,,
2025-05-03-TOR-DC,2025-05-03,2025,2,UFA,rush,breeze,1.0,0.0,,,0.0,1.0,,,,0.0,165.0,109.0
2025-05-04-TOR-PHI,2025-05-04,2025,2,UFA,rush,phoenix,2.0,0.0,,,0.0,1.0,,,,0.0,93.0,65.0
2025-05-10-PHI-TOR,2025-05-10,2025,3,UFA,phoenix,rush,1.0,0.0,,,0.0,1.0,,,,0.0,101.0,136.0
2025-05-30-DC-TOR,2025-05-30,2025,6,UFA,breeze,rush,0.0,0.0,,,1.0,1.0,,,,0.0,130.0,48.0
2025-06-01-NY-TOR,2025-06-01,2025,6,UFA,empire,rush,1.0,0.0,,,1.0,2.0,,,,1.0,100.0,3.0
2025-06-07-MTL-TOR,2025-06-07,2025,7,UFA,royal,rush,0.0,0.0,,,0.0,1.0,,,,1.0,78.0,32.0
2025-06-15-BOS-TOR,2025-06-15,2025,8,UFA,glory,rush,0.0,0.0,,,0.0,0.0,,,,1.0,5.0,14.0
2025-06-20-TOR-NY,2025-06-20,2025,9,UFA,rush,empire,1.0,0.0,,,0.0,3.0,,,,1.0,193.0,153.0
2025-06-21-TOR-BOS,2025-06-21,2025,9,UFA,rush,glory,0.0,0.0,,,2.0,0.0,,,,0.0,48.0,-9.0
2025-06-28-PIT-TOR,2025-06-28,2025,10,UFA,thunderbirds,rush,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,0.0
2025-07-04-TOR-MTL,2025-07-04,2025,11,UFA,rush,royal,1.0,0.0,,,1.0,3.0,,,,1.0,253.0,66.0
2025-07-19-TOR-MTL,2025-07-19,2025,13,UFA,rush,royal,0.0,0.0,,,0.0,2.0,,,,3.0,173.0,117.0
