game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,fielding_runouts,match_played
cricket-t20i-2024-09-14-1450199,2024-09-14,2024,1,T20I,Austria,Luxembourg,7.0,1.0,1.0,6.0,12.0,0.0,18.0,0.0,0.0,6.0,1.0,0.0,,2.0,1.0
cricket-t20i-2024-09-14-1450200,2024-09-14,2024,1,T20I,Austria,Denmark,21.0,4.0,1.0,6.0,22.0,0.0,24.0,0.0,0.0,23.0,1.0,3.0,,,1.0
cricket-t20i-2025-06-12-1487658,2025-06-12,2025,1,T20I,Austria,Gibraltar,6.0,1.0,0.0,7.0,7.0,0.0,24.0,0.0,0.0,12.0,2.0,2.0,,1.0,1.0
cricket-t20i-2025-06-13-1487661,2025-06-13,2025,1,T20I,Czech Republic,Austria,,,,,,,16.0,0.0,0.0,11.0,2.0,3.0,,,1.0
cricket-t20i-2025-09-13-1500866,2025-09-13,2025,1,T20I,Austria,Switzerland,4.0,0.0,0.0,7.0,5.0,0.0,24.0,1.0,1.0,13.0,0.0,3.0,,,1.0
cricket-t20i-2025-09-14-1500867,2025-09-14,2025,1,T20I,Austria,Luxembourg,10.0,0.0,0.0,4.0,3.0,0.0,12.0,0.0,0.0,11.0,0.0,3.0,1.0,,1.0
cricket-t20i-2025-10-09-1506181,2025-10-09,2025,1,T20I,Romania,Austria,,,,,,,12.0,0.0,0.0,10.0,0.0,2.0,,1.0,1.0
cricket-t20i-2025-10-10-1506183,2025-10-10,2025,1,T20I,Austria,Turkey,7.0,0.0,0.0,5.0,5.0,0.0,24.0,0.0,0.0,18.0,1.0,0.0,,,1.0
cricket-t20i-2025-10-11-1506187,2025-10-11,2025,1,T20I,Bulgaria,Austria,1.0,0.0,1.0,8.0,0.0,0.0,24.0,0.0,0.0,14.0,1.0,2.0,,1.0,1.0
cricket-t20i-2025-10-12-1506189,2025-10-12,2025,1,T20I,Austria,Norway,38.0,4.0,0.0,8.0,29.0,0.0,24.0,0.0,0.0,20.0,1.0,4.0,1.0,,1.0
