game_id,date,season,week,league,away,home,assists,blocks,drops,goals,throwaways,yardsReceived,yardsThrown
2025-05-02-IND-PIT,2025-05-02,2025,2,UFA,alleycats,thunderbirds,5.0,0.0,1.0,1.0,1.0,239.0,201.0
2025-05-11-PIT-DET,2025-05-11,2025,3,UFA,thunderbirds,mechanix,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-17-PIT-MAD,2025-05-17,2025,4,UFA,thunderbirds,radicals,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-24-MIN-PIT,2025-05-24,2025,5,UFA,windchill,thunderbirds,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-01-CAR-PIT,2025-06-01,2025,6,UFA,flyers,thunderbirds,1.0,0.0,0.0,0.0,1.0,26.0,111.0
2025-06-07-PIT-MIN,2025-06-07,2025,7,UFA,thunderbirds,windchill,3.0,0.0,0.0,1.0,5.0,256.0,233.0
2025-06-14-PHI-PIT,2025-06-14,2025,8,UFA,phoenix,thunderbirds,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-20-PIT-CHI,2025-06-20,2025,9,UFA,thunderbirds,union,3.0,0.0,0.0,0.0,9.0,64.0,294.0
2025-06-22-DET-PIT,2025-06-22,2025,9,UFA,mechanix,thunderbirds,2.0,1.0,0.0,1.0,5.0,109.0,186.0
2025-06-28-PIT-TOR,2025-06-28,2025,10,UFA,thunderbirds,rush,3.0,3.0,0.0,0.0,3.0,6.0,298.0
2025-07-05-CHI-PIT,2025-07-05,2025,11,UFA,union,thunderbirds,0.0,0.0,0.0,0.0,4.0,23.0,113.0
2025-07-19-PIT-IND,2025-07-19,2025,13,UFA,thunderbirds,alleycats,2.0,0.0,0.0,0.0,3.0,27.0,160.0
