game_id,date,season,week,league,away,home,assists,blocks,drops,goals,throwaways,yardsReceived,yardsThrown
2024-04-27-MIN-PIT,2024-04-27,2024,1,UFA,windchill,thunderbirds,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-11-MAD-PIT,2024-05-11,2024,3,UFA,radicals,thunderbirds,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-18-PIT-MIN,2024-05-18,2024,4,UFA,thunderbirds,windchill,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-24-DET-PIT,2024-05-24,2024,5,UFA,mechanix,thunderbirds,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-25-PIT-TOR,2024-05-25,2024,6,UFA,thunderbirds,rush,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-02-IND-PIT,2024-06-02,2024,6,UFA,alleycats,thunderbirds,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-14-PIT-CHI,2024-06-14,2024,8,UFA,thunderbirds,union,1.0,1.0,0.0,0.0,2.0,27.0,25.0
2024-06-22-PIT-DET,2024-06-22,2024,9,UFA,thunderbirds,mechanix,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-29-CAR-PIT,2024-06-29,2024,10,UFA,flyers,thunderbirds,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-06-PIT-MAD,2024-07-06,2024,11,UFA,thunderbirds,radicals,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-14-IND-PIT,2024-07-14,2024,12,UFA,alleycats,thunderbirds,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-20-PIT-PHI,2024-07-20,2024,13,UFA,thunderbirds,phoenix,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-02-IND-PIT,2025-05-02,2025,2,UFA,alleycats,thunderbirds,1.0,2.0,0.0,1.0,0.0,33.0,13.0
2025-05-11-PIT-DET,2025-05-11,2025,3,UFA,thunderbirds,mechanix,0.0,1.0,0.0,0.0,0.0,78.0,66.0
2025-05-17-PIT-MAD,2025-05-17,2025,4,UFA,thunderbirds,radicals,1.0,0.0,0.0,3.0,1.0,103.0,147.0
2025-05-24-MIN-PIT,2025-05-24,2025,5,UFA,windchill,thunderbirds,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-01-CAR-PIT,2025-06-01,2025,6,UFA,flyers,thunderbirds,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-07-PIT-MIN,2025-06-07,2025,7,UFA,thunderbirds,windchill,0.0,0.0,0.0,0.0,0.0,-9.0,11.0
2025-06-14-PHI-PIT,2025-06-14,2025,8,UFA,phoenix,thunderbirds,2.0,0.0,0.0,0.0,0.0,76.0,83.0
2025-06-20-PIT-CHI,2025-06-20,2025,9,UFA,thunderbirds,union,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-22-DET-PIT,2025-06-22,2025,9,UFA,mechanix,thunderbirds,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-28-PIT-TOR,2025-06-28,2025,10,UFA,thunderbirds,rush,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-05-CHI-PIT,2025-07-05,2025,11,UFA,union,thunderbirds,1.0,1.0,0.0,1.0,1.0,183.0,88.0
2025-07-19-PIT-IND,2025-07-19,2025,13,UFA,thunderbirds,alleycats,0.0,0.0,0.0,0.0,0.0,0.0,0.0
